threshold,precision,recall,f1,balanced_accuracy,score
0.1,0.2438583815028902,1.0,0.39209991286668605,0.5410087719298246,1.2332771711991277
0.11,0.24689100219458668,1.0,0.3960105602816075,0.5484649122807017,1.2361188681405773
0.12,0.24972253052164262,1.0,0.3996447602131439,0.5552631578947368,1.2387269795269702
0.13,0.2533783783783784,1.0,0.40431266846361186,0.5638157894736842,1.2420321144843238
0.13999999999999999,0.2568493150684932,1.0,0.4087193460490463,0.5717105263157894,1.2451074680912089
0.14999999999999997,0.261425251742835,1.0,0.4144918636782315,0.5817982456140351,1.2490725273230665
0.15999999999999998,0.26348709929632524,0.9985185185185185,0.4169502010516548,0.5861013645224171,1.2492814099120364
0.16999999999999998,0.2668250197941409,0.9985185185185185,0.4211184004998438,0.5931189083820663,1.2520778457389958
0.17999999999999997,0.26992390869042854,0.9985185185185185,0.424968474148802,0.5994785575048733,1.2546302764319375
0.18999999999999995,0.2745417515274949,0.9985185185185185,0.4306709265175719,0.6086890838206628,1.258358521103077
0.19999999999999996,0.2756778964667215,0.9940740740740741,0.43165004824702474,0.6104142300194932,1.2545901436407036
0.20999999999999996,0.27993324989570295,0.9940740740740741,0.4368489583333333,0.6185282651072125,1.2579183799342104
0.21999999999999995,0.2823230182280627,0.9866666666666667,0.43902439024390244,0.6220614035087719,1.2519381151048352
0.22999999999999995,0.2857142857142857,0.9837037037037037,0.4428142714238079,0.6278167641325536,1.2513614625927942
0.23999999999999994,0.2883195831524099,0.9837037037037037,0.44593687038280727,0.6324220272904484,1.2532934281220176
0.24999999999999992,0.2902097902097902,0.9837037037037037,0.4481943975700304,0.6357115009746589,1.254680178339876
0.2599999999999999,0.2933097031457687,0.9807407407407407,0.451568894952251,0.6405896686159844,1.2537803816327995
0.2699999999999999,0.29699416778824583,0.9807407407407407,0.4559228650137741,0.6467300194931773,1.2564039618674785
0.2799999999999999,0.3006357856494096,0.9807407407407407,0.46020159888773027,0.6526510721247563,1.2589539084938624
0.2899999999999999,0.30484988452655887,0.9777777777777777,0.4647887323943662,0.6588450292397661,1.2586862181863108
0.29999999999999993,0.3076923076923077,0.9777777777777777,0.46808510638297873,0.6632309941520468,1.260606802911534
0.30999999999999994,0.3113207547169811,0.9777777777777777,0.47227191413237923,0.6687134502923977,1.263024118883972
0.3199999999999999,0.3151862464183381,0.9777777777777777,0.47670639219934996,0.6744152046783626,1.265558176997206
0.32999999999999985,0.31695568400770713,0.9748148148148148,0.47837150127226463,0.6764424951267056,1.2635183139145574
0.33999999999999986,0.3192214111922141,0.9718518518518519,0.4805860805860806,0.6791276803118909,1.2617802920763446
0.34999999999999987,0.3224852071005917,0.9688888888888889,0.4839067702552719,0.6831286549707603,1.260647745195397
0.3599999999999999,0.3263263263263263,0.965925925925926,0.4878413767302656,0.6877875243664717,1.2598331512001102
0.3699999999999999,0.32978723404255317,0.9644444444444444,0.49150622876557193,0.6920906432748538,1.260343662454551
0.3799999999999999,0.33299127757824526,0.9614814814814815,0.4946646341463415,0.6956530214424952,1.2590608953786906
0.3899999999999999,0.3367983367983368,0.96,0.49865332820315506,0.7001754385964912,1.2597071916999116
0.3999999999999998,0.3415919873484449,0.96,0.5038880248833593,0.7060964912280702,1.2624961290278574
0.4099999999999998,0.34433209153805217,0.9585185185185185,0.5066562255285826,0.7090838206627681,1.2624535300663564
0.4199999999999998,0.34787291330102316,0.957037037037037,0.5102685624012638,0.712948343079922,1.2628412634073334
0.4299999999999998,0.3517203713817586,0.9540740740740741,0.5139664804469274,0.7167300194931774,1.2617481990591002
0.43999999999999984,0.3561491374513077,0.9481481481481482,0.517799352750809,0.7203460038986355,1.2576844873105093
0.44999999999999984,0.35822571588994945,0.9451851851851852,0.5195439739413681,0.7219346978557505,1.2555548531344647
0.45999999999999985,0.36332574031890663,0.9451851851851852,0.5248868778280543,0.7274171539961014,1.2582611931412242
0.46999999999999986,0.3676300578034682,0.9422222222222222,0.5288981288981289,0.7311988304093566,1.2572464620490935
0.47999999999999976,0.3735294117647059,0.9407407407407408,0.5347368421052632,0.736817738791423,1.2586293859649123
0.48999999999999977,0.3767857142857143,0.9377777777777778,0.5375796178343949,0.7392836257309942,1.2569935886691253
0.4999999999999998,0.37997587454764775,0.9333333333333333,0.5400771538791256,0.7412280701754386,1.2536596393469743
0.5099999999999998,0.3809230769230769,0.917037037037037,0.5382608695652173,0.7379044834307992,1.2360783752860411
0.5199999999999998,0.3860640301318267,0.9111111111111111,0.5423280423280423,0.7410818713450292,1.231963589529379
0.5299999999999998,0.38980891719745225,0.9066666666666666,0.5452115812917595,0.7432456140350877,1.2287809654983783
0.5399999999999998,0.3948220064724919,0.9037037037037037,0.5495495495495496,0.7468079922027291,1.2277930891417734
0.5499999999999998,0.3994726433750824,0.8977777777777778,0.5529197080291971,0.7491081871345029,1.2232847515687029
0.5599999999999997,0.40267558528428093,0.8918518518518519,0.5548387096774193,0.7500925925925925,1.2180846774193548
0.5699999999999997,0.40712816997943796,0.88,0.5567010309278351,0.7503070175438596,1.2067520121179238
0.5799999999999997,0.4139633286318759,0.8696296296296296,0.5609173435260392,0.7525779727095516,1.1980034586885273
0.5899999999999997,0.4184040258806614,0.8622222222222222,0.5634075508228461,0.7536988304093567,1.1914988175302728
0.5999999999999998,0.42592592592592593,0.8518518518518519,0.5679012345679012,0.7559697855750487,1.1828196068875894
0.6099999999999998,0.42933130699088146,0.837037037037037,0.5675539929683576,0.7538255360623782,1.167381919294721
0.6199999999999998,0.43023255813953487,0.8222222222222222,0.5648854961832062,0.7499269005847953,1.1509253214142225
0.6299999999999997,0.4368088467614534,0.8192592592592592,0.5698093766099949,0.7532699805068226,1.1500290985384636
0.6399999999999997,0.44122383252818037,0.8118518518518518,0.5717266562336984,0.7537329434697856,1.1432167517777228
0.6499999999999997,0.4466501240694789,0.8,0.5732484076433121,0.7532894736842106,1.1316344703318806
0.6599999999999997,0.4539249146757679,0.7881481481481482,0.5760693015701137,0.7537231968810916,1.1205962727609495
0.6699999999999997,0.4612676056338028,0.7762962962962963,0.5786858089453341,0.7539376218323587,1.1094521539907194
0.6799999999999997,0.4717153284671533,0.7659259259259259,0.5838509316770186,0.7559892787524367,1.1008859785332898
0.6899999999999997,0.474671669793621,0.7496296296296296,0.5812751292360713,0.7520077972709551,1.0829503612563862
0.6999999999999996,0.4859359844810863,0.7422222222222222,0.5873388042203986,0.7548830409356726,1.07777768351124
0.7099999999999996,0.4944500504540868,0.725925925925926,0.5882352941176471,0.7530945419103314,1.0612583849329207
0.7199999999999996,0.5015544041450777,0.717037037037037,0.5902439024390244,0.7530360623781676,1.052857028241335
0.7299999999999996,0.5058949624866024,0.6992592592592592,0.5870646766169154,0.7485331384015594,1.033158713013878
0.7399999999999997,0.5184357541899441,0.6874074074074074,0.5910828025477707,0.7491861598440546,1.0224746480053637
0.7499999999999997,0.5229681978798587,0.6577777777777778,0.5826771653543307,0.7400730994152047,0.9884653439701616
0.7599999999999997,0.531442663378545,0.6385185185185185,0.5800807537012113,0.7359259259259259,0.9675201884253029
0.7699999999999997,0.5356234096692112,0.6237037037037036,0.5763175906913073,0.731807992202729,0.9507350994272128
0.7799999999999997,0.5405046480743692,0.6029629629629629,0.5700280112044818,0.7256042884990253,0.9268710378888396
0.7899999999999996,0.5514809590973202,0.5792592592592593,0.565028901734104,0.7198927875243665,0.9004896815738769
0.7999999999999996,0.5580357142857143,0.5555555555555556,0.5567928730512249,0.7126461988304094,0.8729153235259641
0.8099999999999996,0.5692068429237948,0.5422222222222223,0.5553869499241275,0.7103654970760234,0.85866033397226
0.8199999999999996,0.5721476510067114,0.5051851851851852,0.5365853658536586,0.6966715399610137,0.8134994116388532
0.8299999999999996,0.5872727272727273,0.4785185185185185,0.5273469387755102,0.6894785575048733,0.7827248925886143
0.8399999999999996,0.5893909626719057,0.4444444444444444,0.5067567567567568,0.6763888888888889,0.7402308558558559
0.8499999999999996,0.6017130620985011,0.4162962962962963,0.4921190893169877,0.6673586744639376,0.7061657372415276
0.8599999999999995,0.6028708133971292,0.37333333333333335,0.46111619396157366,0.6502631578947369,0.651178171297411
0.8699999999999996,0.6151832460732984,0.34814814814814815,0.4446546830652791,0.6418372319688109,0.6197711269066707
0.8799999999999996,0.625,0.3111111111111111,0.41543026706231456,0.6279239766081872,0.5719496720287366
0.8899999999999996,0.6541095890410958,0.28296296296296297,0.39503619441571874,0.6193323586744639,0.5365551012355086
0.8999999999999996,0.6779661016949152,0.23703703703703705,0.3512623490669594,0.6018518518518519,0.4753155872667399
